OrderID,CustomerID,SalespersonPersonID,PickedByPersonID,ContactPersonID,BackorderOrderID,OrderDate,ExpectedDeliveryDate,CustomerPurchaseOrderNumber,IsUndersupplyBackordered,Comments,DeliveryInstructions,InternalComments,PickingCompletedWhen,LastEditedBy,LastEditedWhen
672,947,7,NULL,3147,696,2013-01-12,2013-01-14,12060,1,NULL,NULL,NULL,2013-01-12 12:00:00.0000000,5,2013-01-12 12:00:00.0000000
673,900,16,11,3100,NULL,2013-01-12,2013-01-14,13610,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
674,446,20,11,2091,NULL,2013-01-12,2013-01-14,10565,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
675,579,7,11,2357,NULL,2013-01-12,2013-01-14,19671,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
676,953,13,11,3153,NULL,2013-01-12,2013-01-14,14610,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
677,8,2,11,1015,NULL,2013-01-12,2013-01-14,11175,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
678,938,6,11,3138,NULL,2013-01-12,2013-01-14,18108,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
679,435,3,11,2069,NULL,2013-01-12,2013-01-14,14138,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
680,873,6,11,3073,NULL,2013-01-12,2013-01-14,14672,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
681,174,6,11,1347,NULL,2013-01-12,2013-01-14,18481,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
682,39,7,11,1077,NULL,2013-01-12,2013-01-14,16279,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
683,922,2,NULL,3122,695,2013-01-12,2013-01-14,12328,1,NULL,NULL,NULL,2013-01-12 12:00:00.0000000,5,2013-01-12 12:00:00.0000000
684,430,13,NULL,2059,694,2013-01-12,2013-01-14,18641,1,NULL,NULL,NULL,2013-01-12 12:00:00.0000000,5,2013-01-12 12:00:00.0000000
685,22,7,11,1043,NULL,2013-01-12,2013-01-14,18709,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
686,27,3,11,1053,NULL,2013-01-12,2013-01-14,13940,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
687,484,3,11,2167,NULL,2013-01-12,2013-01-14,11452,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
688,955,16,NULL,3155,697,2013-01-12,2013-01-14,17349,1,NULL,NULL,NULL,2013-01-12 12:00:00.0000000,5,2013-01-12 12:00:00.0000000
689,889,8,11,3089,NULL,2013-01-12,2013-01-14,18695,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
690,149,16,11,1297,NULL,2013-01-12,2013-01-14,19456,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
691,534,14,11,2267,NULL,2013-01-12,2013-01-14,10639,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
692,64,15,11,1127,NULL,2013-01-12,2013-01-14,17941,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
693,192,7,11,1383,NULL,2013-01-12,2013-01-14,14636,1,NULL,NULL,NULL,2013-01-12 11:00:00.0000000,11,2013-01-12 11:00:00.0000000
694,430,13,NULL,2059,NULL,2013-01-12,2013-01-14,18641,1,NULL,NULL,NULL,NULL,5,2013-01-12 12:00:00.0000000
695,922,2,6,3122,NULL,2013-01-12,2013-01-14,12328,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
696,947,7,6,3147,NULL,2013-01-12,2013-01-14,12060,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
697,955,16,6,3155,NULL,2013-01-12,2013-01-14,17349,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
698,820,14,6,3020,NULL,2013-01-14,2013-01-15,17639,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
699,38,16,6,1075,NULL,2013-01-14,2013-01-15,19903,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
700,899,6,6,3099,NULL,2013-01-14,2013-01-15,10421,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
701,547,15,6,2293,NULL,2013-01-14,2013-01-15,19017,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
702,806,20,NULL,3006,767,2013-01-14,2013-01-15,12465,1,NULL,NULL,NULL,2013-01-14 12:00:00.0000000,17,2013-01-14 12:00:00.0000000
703,568,13,6,2335,NULL,2013-01-14,2013-01-15,17940,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
704,863,7,6,3063,NULL,2013-01-14,2013-01-15,16515,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
705,100,8,6,1199,NULL,2013-01-14,2013-01-15,13828,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
706,580,2,6,2359,NULL,2013-01-14,2013-01-15,15596,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
707,817,15,6,3017,NULL,2013-01-14,2013-01-15,12738,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
708,168,8,6,1335,NULL,2013-01-14,2013-01-15,15830,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
709,6,14,6,1011,NULL,2013-01-14,2013-01-15,13516,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
710,873,8,6,3073,NULL,2013-01-14,2013-01-15,17073,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
711,12,15,6,1023,NULL,2013-01-14,2013-01-15,17021,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
712,11,13,6,1021,NULL,2013-01-14,2013-01-15,15290,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
713,486,15,6,2171,NULL,2013-01-14,2013-01-15,14529,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
714,964,20,6,3164,NULL,2013-01-14,2013-01-15,19512,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
715,997,16,6,3197,NULL,2013-01-14,2013-01-15,12302,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
716,546,7,6,2291,NULL,2013-01-14,2013-01-15,16975,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
717,180,3,6,1359,NULL,2013-01-14,2013-01-15,19846,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
718,894,15,6,3094,NULL,2013-01-14,2013-01-15,14510,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
719,111,14,6,1221,NULL,2013-01-14,2013-01-15,18396,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
720,552,2,6,2303,NULL,2013-01-14,2013-01-15,14911,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
721,413,2,6,2025,NULL,2013-01-14,2013-01-15,13041,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
722,847,3,6,3047,NULL,2013-01-14,2013-01-15,10525,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
723,509,20,6,2217,NULL,2013-01-14,2013-01-15,14135,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
724,18,20,6,1035,NULL,2013-01-14,2013-01-15,18980,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
725,131,20,6,1261,NULL,2013-01-14,2013-01-15,16413,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
726,981,20,6,3181,NULL,2013-01-14,2013-01-15,14388,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
727,862,15,6,3062,NULL,2013-01-14,2013-01-15,14475,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
728,811,7,6,3011,NULL,2013-01-14,2013-01-15,13408,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
729,485,13,6,2169,NULL,2013-01-14,2013-01-15,15878,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
730,825,3,6,3025,NULL,2013-01-14,2013-01-15,16823,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
731,73,15,6,1145,NULL,2013-01-14,2013-01-15,11144,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
732,492,16,6,2183,NULL,2013-01-14,2013-01-15,14686,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
733,895,3,6,3095,NULL,2013-01-14,2013-01-15,19478,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
734,959,7,6,3159,NULL,2013-01-14,2013-01-15,13126,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
735,119,8,6,1237,NULL,2013-01-14,2013-01-15,14060,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
736,828,15,6,3028,NULL,2013-01-14,2013-01-15,15405,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
737,139,3,6,1277,NULL,2013-01-14,2013-01-15,12452,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
738,511,6,6,2221,NULL,2013-01-14,2013-01-15,13766,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
739,535,8,6,2269,NULL,2013-01-14,2013-01-15,19479,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
740,518,15,6,2235,NULL,2013-01-14,2013-01-15,19266,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
741,547,20,6,2293,NULL,2013-01-14,2013-01-15,17140,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
742,425,8,6,2049,NULL,2013-01-14,2013-01-15,15502,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
743,592,14,6,2383,NULL,2013-01-14,2013-01-15,10884,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
744,420,6,NULL,2039,765,2013-01-14,2013-01-15,13972,1,NULL,NULL,NULL,2013-01-14 12:00:00.0000000,17,2013-01-14 12:00:00.0000000
745,89,2,6,1177,NULL,2013-01-14,2013-01-15,14937,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
746,463,14,6,2125,NULL,2013-01-14,2013-01-15,14663,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
747,160,6,6,1319,NULL,2013-01-14,2013-01-15,18793,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
748,841,13,6,3041,NULL,2013-01-14,2013-01-15,13577,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
749,31,20,6,1061,NULL,2013-01-14,2013-01-15,14741,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
750,835,2,6,3035,NULL,2013-01-14,2013-01-15,10975,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
751,158,15,6,1315,NULL,2013-01-14,2013-01-15,10258,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
752,118,8,6,1235,NULL,2013-01-14,2013-01-15,14923,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
753,861,6,6,3061,NULL,2013-01-14,2013-01-15,12080,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
754,563,2,6,2325,NULL,2013-01-14,2013-01-15,11147,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
755,479,8,NULL,2157,766,2013-01-14,2013-01-15,19246,1,NULL,NULL,NULL,2013-01-14 12:00:00.0000000,17,2013-01-14 12:00:00.0000000
756,429,6,6,2057,NULL,2013-01-14,2013-01-15,14489,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
757,916,14,6,3116,NULL,2013-01-14,2013-01-15,15297,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
758,436,16,6,2071,NULL,2013-01-14,2013-01-15,13823,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
759,878,7,6,3078,NULL,2013-01-14,2013-01-15,11809,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
760,130,14,6,1259,NULL,2013-01-14,2013-01-15,14313,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
761,857,15,6,3057,NULL,2013-01-14,2013-01-15,12712,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
762,801,14,6,3001,NULL,2013-01-14,2013-01-15,12654,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
763,127,7,6,1253,NULL,2013-01-14,2013-01-15,10347,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
764,42,15,6,1083,NULL,2013-01-14,2013-01-15,12274,1,NULL,NULL,NULL,2013-01-14 11:00:00.0000000,6,2013-01-14 11:00:00.0000000
765,420,6,9,2039,NULL,2013-01-14,2013-01-15,13972,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
766,479,8,5,2157,NULL,2013-01-14,2013-01-15,19246,1,NULL,NULL,NULL,2013-01-28 11:00:00.0000000,5,2013-01-28 11:00:00.0000000
767,806,20,15,3006,NULL,2013-01-14,2013-01-15,12465,1,NULL,NULL,NULL,2013-01-16 11:00:00.0000000,15,2013-01-16 11:00:00.0000000
768,197,13,NULL,1393,858,2013-01-15,2013-01-16,17999,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
769,910,6,9,3110,NULL,2013-01-15,2013-01-16,18479,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
770,844,20,9,3044,NULL,2013-01-15,2013-01-16,10390,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
771,56,20,9,1111,NULL,2013-01-15,2013-01-16,14051,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
772,559,6,NULL,2317,864,2013-01-15,2013-01-16,15407,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
773,73,6,9,1145,NULL,2013-01-15,2013-01-16,10447,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
774,892,2,9,3092,NULL,2013-01-15,2013-01-16,17178,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
775,521,3,9,2241,NULL,2013-01-15,2013-01-16,12553,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
776,987,15,9,3187,NULL,2013-01-15,2013-01-16,17219,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
777,486,20,9,2171,NULL,2013-01-15,2013-01-16,15104,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
778,554,3,9,2307,NULL,2013-01-15,2013-01-16,15267,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
779,830,2,9,3030,NULL,2013-01-15,2013-01-16,16382,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
780,503,7,9,2205,NULL,2013-01-15,2013-01-16,13101,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
781,502,13,9,2203,NULL,2013-01-15,2013-01-16,18304,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
782,127,14,9,1253,NULL,2013-01-15,2013-01-16,12118,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
783,86,8,9,1171,NULL,2013-01-15,2013-01-16,12926,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
784,849,13,9,3049,NULL,2013-01-15,2013-01-16,15794,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
785,478,3,9,2155,NULL,2013-01-15,2013-01-16,10254,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
786,495,2,NULL,2189,862,2013-01-15,2013-01-16,19544,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
787,448,13,NULL,2095,860,2013-01-15,2013-01-16,11851,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
788,865,8,9,3065,NULL,2013-01-15,2013-01-16,12935,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
789,538,2,NULL,2275,863,2013-01-15,2013-01-16,13574,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
790,586,13,9,2371,NULL,2013-01-15,2013-01-16,14413,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
791,939,6,9,3139,NULL,2013-01-15,2013-01-16,16941,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
792,931,6,9,3131,NULL,2013-01-15,2013-01-16,13319,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
793,194,6,9,1387,NULL,2013-01-15,2013-01-16,19408,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
794,953,20,9,3153,NULL,2013-01-15,2013-01-16,12948,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
795,471,14,9,2141,NULL,2013-01-15,2013-01-16,18265,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
796,533,14,9,2265,NULL,2013-01-15,2013-01-16,17049,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
797,469,14,NULL,2137,861,2013-01-15,2013-01-16,10843,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
798,841,3,9,3041,NULL,2013-01-15,2013-01-16,18182,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
799,140,16,9,1279,NULL,2013-01-15,2013-01-16,19555,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
800,133,8,9,1265,NULL,2013-01-15,2013-01-16,15431,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
801,969,16,NULL,3169,866,2013-01-15,2013-01-16,19909,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
802,428,2,9,2055,NULL,2013-01-15,2013-01-16,12763,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
803,421,13,9,2041,NULL,2013-01-15,2013-01-16,12103,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
804,49,13,9,1097,NULL,2013-01-15,2013-01-16,16891,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
805,124,7,9,1247,NULL,2013-01-15,2013-01-16,19921,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
806,433,13,9,2065,NULL,2013-01-15,2013-01-16,19050,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
807,926,2,NULL,3126,865,2013-01-15,2013-01-16,18066,1,NULL,NULL,NULL,2013-01-15 12:00:00.0000000,9,2013-01-15 12:00:00.0000000
808,461,14,9,2121,NULL,2013-01-15,2013-01-16,10279,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
809,949,20,9,3149,NULL,2013-01-15,2013-01-16,11571,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
810,191,2,9,1381,NULL,2013-01-15,2013-01-16,11145,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
811,582,16,9,2363,NULL,2013-01-15,2013-01-16,16555,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
812,195,6,9,1389,NULL,2013-01-15,2013-01-16,12705,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
813,561,7,9,2321,NULL,2013-01-15,2013-01-16,13550,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
814,457,6,9,2113,NULL,2013-01-15,2013-01-16,14355,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
815,570,2,9,2339,NULL,2013-01-15,2013-01-16,13009,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
816,912,3,9,3112,NULL,2013-01-15,2013-01-16,17528,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
817,100,14,9,1199,NULL,2013-01-15,2013-01-16,14847,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
818,167,6,9,1333,NULL,2013-01-15,2013-01-16,19453,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
819,993,15,9,3193,NULL,2013-01-15,2013-01-16,16428,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
820,184,15,9,1367,NULL,2013-01-15,2013-01-16,12558,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
821,998,8,9,3198,NULL,2013-01-15,2013-01-16,12856,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
822,128,2,9,1255,NULL,2013-01-15,2013-01-16,13040,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
823,517,7,9,2233,NULL,2013-01-15,2013-01-16,12927,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
824,17,15,9,1033,NULL,2013-01-15,2013-01-16,19829,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
825,997,13,9,3197,NULL,2013-01-15,2013-01-16,14524,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
826,601,14,9,2401,NULL,2013-01-15,2013-01-16,14020,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
827,595,3,9,2389,NULL,2013-01-15,2013-01-16,13118,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
828,980,2,9,3180,NULL,2013-01-15,2013-01-16,16658,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
829,573,15,9,2345,NULL,2013-01-15,2013-01-16,18674,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
830,982,14,9,3182,NULL,2013-01-15,2013-01-16,17218,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
831,974,6,9,3174,NULL,2013-01-15,2013-01-16,18366,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
832,49,2,9,1097,NULL,2013-01-15,2013-01-16,12980,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
833,201,8,9,1401,NULL,2013-01-15,2013-01-16,10735,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
834,591,8,9,2381,NULL,2013-01-15,2013-01-16,10215,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
835,516,15,9,2231,NULL,2013-01-15,2013-01-16,17552,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
836,809,2,9,3009,NULL,2013-01-15,2013-01-16,17958,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
837,833,13,9,3033,NULL,2013-01-15,2013-01-16,10748,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
838,75,6,9,1149,NULL,2013-01-15,2013-01-16,15171,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
839,531,14,9,2261,NULL,2013-01-15,2013-01-16,17319,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
840,181,8,9,1361,NULL,2013-01-15,2013-01-16,18481,1,NULL,NULL,NULL,2013-01-15 11:00:00.0000000,9,2013-01-15 11:00:00.0000000
